"hosps_0_39","hosps_40_49","hosps_50_59","hosps_60_69","hosps_70_plus","deaths_0_39","deaths_40_49","deaths_50_59","deaths_60_69","deaths_70_plus","cases_0_9","cases_10_19","cases_20_29","cases_30_39","cases_40_49","cases_50_59","cases_60_69","cases_70_plus","sero_pos_1_20_29","sero_pos_1_30_39","sero_pos_1_40_49","sero_pos_1_50_59","sero_pos_1_60_69","sero_pos_1_70_plus","sero_tot_1_20_29","sero_tot_1_30_39","sero_tot_1_40_49","sero_tot_1_50_59","sero_tot_1_60_69","sero_tot_1_70_plus","day","hosps","deaths","cases","sero_pos_1","sero_tot_1","strain_tot","strain_non_variant"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,0,1,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,0,1,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,0,0,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,0,3,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,0,2,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,0,9,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,0,13,NA,NA,NA,NA
0,0,0,1,0,0,0,0,0,0,0,2,10,17,7,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,0,43,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,8,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,1,0,2,5,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,0,16,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0,0,8,NA,NA,NA,NA
0,1,1,0,0,0,0,0,0,0,3,0,2,7,2,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2,0,20,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0,0,12,NA,NA,NA,NA
0,0,0,2,0,0,0,0,0,0,0,2,4,2,2,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,0,14,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,0,10,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,1,1,5,7,2,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2,0,19,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,3,0,11,14,4,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,0,34,NA,NA,NA,NA
0,0,0,0,1,0,0,0,0,0,3,3,5,4,3,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,0,21,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,1,2,6,4,6,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,1,0,22,NA,NA,NA,NA
0,0,1,0,0,0,0,0,0,0,1,3,3,6,6,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1,0,22,NA,NA,NA,NA
0,1,0,0,0,0,0,0,0,0,2,1,5,4,14,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1,0,31,NA,NA,NA,NA
0,0,0,0,1,0,0,0,0,0,5,1,5,2,5,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,0,21,NA,NA,NA,NA
0,0,1,0,0,0,0,0,0,0,1,5,4,9,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,1,0,25,NA,NA,NA,NA
0,0,0,0,1,0,0,0,0,0,2,2,8,10,5,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,1,0,33,NA,NA,NA,NA
1,0,0,2,0,0,0,0,0,0,2,1,4,6,8,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,3,0,33,NA,NA,NA,NA
0,1,0,1,0,0,0,0,0,0,4,6,4,15,9,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,2,0,46,NA,NA,NA,NA
0,0,2,0,0,0,0,0,0,0,2,2,5,11,2,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,2,0,31,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,0,0,14,NA,NA,NA,NA
0,3,0,1,0,0,0,0,0,0,0,2,0,8,5,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,4,0,22,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,7,2,8,15,1,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,2,0,39,NA,NA,NA,NA
0,1,0,0,1,0,0,0,0,0,2,5,4,8,6,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,2,0,31,NA,NA,NA,NA
0,0,0,1,0,0,0,0,0,0,1,7,4,6,6,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,1,0,30,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,4,2,5,6,6,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2,0,28,NA,NA,NA,NA
0,0,1,0,0,0,0,0,0,0,5,13,5,10,4,8,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,1,0,47,NA,NA,NA,NA
0,0,0,0,1,0,0,0,0,0,2,3,4,7,3,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1,0,25,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,3,3,7,11,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,1,0,33,NA,NA,NA,NA
0,1,1,0,0,0,0,0,0,0,5,5,10,12,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2,0,41,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,6,20,28,16,17,15,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,0,115,NA,NA,NA,NA
0,0,1,0,0,0,0,0,0,0,2,8,3,20,7,9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1,0,52,NA,NA,NA,NA
0,0,0,0,2,0,0,0,0,1,0,5,3,3,8,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,2,1,22,NA,NA,NA,NA
0,1,1,1,1,0,0,0,0,1,3,20,11,13,14,8,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,4,1,81,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,2,4,7,2,5,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,1,0,28,NA,NA,NA,NA
1,1,1,1,1,0,0,0,0,0,0,1,4,3,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,5,0,11,NA,NA,NA,NA
1,1,0,0,1,0,0,0,0,0,4,8,8,12,7,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,3,0,43,NA,NA,NA,NA
0,0,1,0,0,0,0,0,0,0,0,4,5,2,6,5,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,1,0,26,NA,NA,NA,NA
1,0,0,3,0,0,0,0,0,0,0,4,8,8,9,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,4,0,42,NA,NA,NA,NA
1,0,1,2,2,0,0,0,0,0,2,1,3,7,9,7,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,6,0,35,NA,NA,NA,NA
2,0,1,0,0,0,0,0,0,0,0,5,4,8,10,8,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,3,0,38,NA,NA,NA,NA
1,0,2,5,0,0,0,0,0,0,0,2,6,10,13,6,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,8,0,47,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,0,0,13,NA,NA,NA,NA
0,1,2,3,1,0,0,0,1,2,0,4,10,9,12,15,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,7,3,59,NA,NA,NA,NA
0,0,1,0,0,0,0,0,0,0,2,1,4,13,9,8,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,0,44,NA,NA,NA,NA
1,1,1,1,0,0,0,0,0,0,3,9,11,12,13,11,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,4,0,65,NA,NA,NA,NA
0,0,0,2,4,0,0,0,0,1,0,4,21,11,10,7,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,6,1,64,NA,NA,NA,NA
1,0,1,0,1,0,0,0,0,0,1,7,12,18,10,10,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,3,0,61,NA,NA,NA,NA
0,1,0,1,0,0,0,0,0,0,0,2,10,13,12,14,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,2,0,58,NA,NA,NA,NA
2,0,2,0,0,0,0,0,0,0,1,0,4,2,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,4,0,11,NA,NA,NA,NA
1,0,2,1,0,0,0,0,1,0,2,15,17,20,15,17,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,4,1,96,NA,NA,NA,NA
